DEPT,GR,RHOB,DT,ILD,SP,CALD,DRHO
1078.5,30.52,2.62,60.62,10.7,-33.88,8.23,-0.01
1079.0,36.34,2.62,60.17,10.17,-32.92,8.23,-0.0
1079.5,52.07,2.61,59.89,9.68,-32.31,8.23,-0.0
1080.0,66.79,2.61,61.16,9.19,-32.3,8.23,0.0
1080.5,68.41,2.61,63.29,8.71,-32.51,8.23,0.0
1081.0,59.73,2.6,65.13,8.26,-32.36,8.23,-0.0
1081.5,52.1,2.59,66.74,7.85,-31.72,8.23,-0.0
1082.0,51.36,2.59,67.08,7.53,-30.58,8.22,-0.01
1082.5,51.08,2.59,66.19,7.32,-28.92,8.23,-0.01
1083.0,52.3,2.58,65.66,7.28,-26.53,8.23,-0.01
1083.5,54.41,2.57,66.28,7.47,-23.6,8.23,-0.01
1084.0,55.39,2.57,67.76,7.93,-21.38,8.23,0.0
1084.5,55.02,2.57,70.85,8.66,-20.01,8.23,0.0
1085.0,50.37,2.56,73.41,9.39,-18.84,8.23,0.0
1085.5,49.37,2.56,70.8,9.59,-17.88,8.23,-0.01
1086.0,53.5,2.57,63.34,8.91,-17.86,8.23,-0.01
1086.5,49.67,2.6,60.96,7.66,-18.27,8.23,-0.0
1087.0,40.86,2.61,62.69,6.44,-17.4,8.23,-0.0
1087.5,39.5,2.61,64.63,5.53,-14.67,8.23,-0.0
1088.0,46.45,2.58,65.35,4.9,-11.36,8.23,-0.0
1088.5,66.77,2.53,66.89,4.44,-8.64,8.23,-0.01
1089.0,99.26,2.47,72.68,4.11,-7.31,8.23,-0.01
1089.5,128.46,2.42,81.61,3.84,-7.24,8.23,-0.0
1090.0,160.31,2.39,92.35,3.65,-7.88,8.23,0.01
1090.5,193.05,2.41,97.33,3.63,-8.41,8.23,0.02
1091.0,185.76,2.48,94.97,3.79,-8.37,8.23,0.02
1091.5,138.29,2.52,92.13,4.06,-8.28,8.22,0.01
1092.0,97.99,2.52,91.17,4.32,-9.6,8.22,0.0
1092.5,79.37,2.54,89.37,4.43,-13.12,8.22,0.0
1093.0,62.82,2.55,85.67,4.33,-17.57,8.23,-0.0
1093.5,44.92,2.54,83.3,4.09,-20.98,8.23,-0.01
1094.0,35.46,2.53,82.32,3.81,-21.6,8.23,-0.0
1094.5,32.84,2.52,79.23,3.55,-19.83,8.23,0.0
1095.0,33.84,2.51,76.89,3.37,-16.74,8.23,0.02
1095.5,39.83,2.5,77.31,3.3,-12.97,8.23,0.02
1096.0,46.03,2.5,80.69,3.34,-8.75,8.23,0.03
1096.5,54.92,2.5,84.64,3.5,-4.29,8.23,0.05
1097.0,64.94,2.5,88.16,3.74,-1.1,8.23,0.06
1097.5,69.95,2.5,92.13,3.98,-0.6,8.23,0.08
1098.0,71.55,2.51,96.66,4.16,-3.33,8.23,0.09
1098.5,65.47,2.54,99.14,4.31,-8.33,8.23,0.09
1099.0,49.81,2.55,96.38,4.47,-12.89,8.23,0.06
1099.5,36.93,2.56,89.36,4.68,-14.8,8.23,0.05
1100.0,35.62,2.57,80.4,5.02,-13.57,8.23,0.05
1100.5,44.9,2.57,72.92,5.21,-10.08,8.23,0.07
1101.0,59.1,2.58,71.54,5.24,-7.34,8.23,0.09
1101.5,63.12,2.6,73.87,5.18,-7.51,8.22,0.1
1102.0,52.52,2.62,73.97,5.14,-8.89,8.22,0.08
1102.5,43.27,2.61,74.89,5.26,-9.64,8.23,0.06
1103.0,42.53,2.6,76.2,5.57,-9.56,8.23,0.03
1103.5,41.83,2.58,75.66,5.93,-9.08,8.23,0.01
1104.0,40.46,2.57,74.62,6.28,-8.63,8.23,-0.01
1104.5,39.67,2.57,74.2,6.52,-8.31,8.23,-0.01
1105.0,35.86,2.57,73.44,6.61,-8.05,8.23,-0.0
1105.5,31.78,2.59,72.98,6.61,-8.08,8.23,0.01
1106.0,30.22,2.61,73.21,6.58,-8.05,8.23,0.01
1106.5,33.18,2.61,74.46,6.53,-7.74,8.23,0.01
1107.0,38.65,2.61,76.32,6.51,-7.3,8.23,0.0
1107.5,39.85,2.61,75.87,6.49,-7.05,8.23,0.0
1108.0,39.75,2.62,73.29,6.46,-7.03,8.23,0.01
1108.5,40.98,2.62,72.98,6.46,-7.11,8.23,0.01
1109.0,37.37,2.63,73.32,6.48,-7.25,8.23,0.01
1109.5,33.9,2.62,72.35,6.52,-6.8,8.23,0.01
1110.0,34.13,2.61,72.28,6.56,-6.14,8.23,0.0
1110.5,34.2,2.6,72.85,6.58,-5.72,8.23,-0.0
1111.0,34.82,2.6,73.64,6.56,-5.3,8.23,0.0
1111.5,37.71,2.61,74.12,6.54,-5.13,8.23,0.0
1112.0,37.8,2.62,74.33,6.53,-4.92,8.23,0.0
1112.5,36.16,2.61,73.81,6.55,-4.38,8.23,-0.0
1113.0,37.16,2.59,73.29,6.57,-3.54,8.23,-0.01
1113.5,40.16,2.6,73.12,6.55,-2.54,8.23,-0.01
1114.0,39.23,2.61,73.12,6.48,-1.83,8.23,-0.0
1114.5,33.69,2.61,73.83,6.38,-1.52,8.23,-0.0
1115.0,33.03,2.61,74.36,6.23,-1.76,8.23,0.0
1115.5,38.4,2.6,74.76,6.1,-2.12,8.23,-0.0
1116.0,42.1,2.59,75.24,6.0,-1.98,8.23,-0.01
1116.5,39.06,2.58,75.03,5.89,-1.6,8.23,-0.01
1117.0,36.21,2.58,75.16,5.8,-1.35,8.23,-0.01
1117.5,36.71,2.6,76.06,5.74,-0.99,8.23,-0.0
1118.0,35.14,2.61,76.08,5.67,-0.59,8.22,0.0
1118.5,36.23,2.61,76.83,5.63,-0.41,8.23,0.0
1119.0,39.04,2.6,77.34,5.58,-0.34,8.23,0.0
1119.5,38.97,2.6,77.28,5.53,-0.45,8.23,0.01
1120.0,38.26,2.6,78.13,5.47,-0.53,8.23,0.0
1120.5,38.31,2.59,78.6,5.39,-0.3,8.23,-0.0
1121.0,40.88,2.58,78.34,5.27,0.21,8.23,-0.01
1121.5,44.71,2.57,78.14,5.15,0.89,8.22,-0.01
1122.0,47.56,2.56,77.99,5.0,1.0,8.22,-0.01
1122.5,48.6,2.57,78.02,4.83,0.22,8.23,0.0
1123.0,46.97,2.56,78.83,4.62,-0.25,8.23,0.01
1123.5,47.0,2.56,80.45,4.4,1.19,8.23,0.01
1124.0,49.48,2.55,82.79,4.19,2.68,8.23,0.0
1124.5,50.03,2.56,84.54,4.03,3.6,8.23,0.01
1125.0,49.14,2.56,85.1,3.93,4.3,8.23,0.01
1125.5,50.79,2.55,85.6,3.86,4.89,8.23,0.01
1126.0,53.95,2.53,88.57,3.78,5.43,8.23,0.0
1126.5,57.32,2.53,92.61,3.64,5.79,8.23,-0.0
1127.0,59.49,2.54,93.19,3.42,6.02,8.23,0.0
1127.5,60.74,2.55,91.27,3.15,6.27,8.23,0.01
1128.0,59.7,2.55,90.36,2.86,6.58,8.23,0.01
1128.5,58.09,2.53,92.02,2.63,6.9,8.37,0.01
1129.0,62.91,2.5,99.02,2.47,7.22,8.43,0.02
1129.5,72.27,2.47,110.63,2.4,7.42,8.48,0.04
1130.0,74.53,2.45,113.31,2.43,7.36,8.48,0.06
1130.5,74.84,2.44,110.85,2.54,7.25,8.43,0.09
1131.0,75.68,2.45,110.41,2.74,7.05,8.38,0.13
1131.5,73.07,2.47,113.06,3.0,6.45,8.23,0.17
1132.0,65.37,2.48,115.17,3.3,5.47,8.23,0.15
1132.5,55.4,2.5,111.64,3.7,4.13,8.23,0.07
1133.0,45.99,2.55,100.72,4.24,2.45,8.23,0.01
1133.5,44.62,2.59,87.25,4.84,0.68,8.23,-0.0
1134.0,52.5,2.56,77.89,5.28,-1.24,8.23,-0.0
1134.5,61.96,2.53,78.97,5.22,-3.41,8.23,-0.01
1135.0,65.85,2.51,87.57,4.72,-5.6,8.23,-0.01
1135.5,66.64,2.5,90.71,4.21,-8.08,8.22,-0.01
1136.0,66.07,2.5,90.25,3.84,-10.88,8.23,-0.0
1136.5,68.16,2.5,87.19,3.57,-12.53,8.23,0.0
1137.0,76.41,2.51,85.17,3.37,-11.18,8.23,0.01
1137.5,82.64,2.51,86.58,3.16,-7.72,8.22,0.01
1138.0,81.77,2.51,89.98,2.96,-4.55,8.23,0.0
1138.5,81.22,2.48,97.85,2.83,-2.58,8.23,-0.0
1139.0,87.37,2.46,106.91,2.8,-1.62,8.23,-0.0
1139.5,97.81,2.45,105.29,2.89,-1.36,8.22,0.0
1140.0,101.34,2.46,102.58,3.12,-1.59,8.22,0.0
1140.5,97.77,2.47,103.1,3.5,-2.45,8.23,0.0
1141.0,95.44,2.48,105.12,3.99,-4.57,8.23,0.0
1141.5,86.29,2.5,107.57,4.54,-8.79,8.23,0.0
1142.0,65.41,2.55,101.81,5.04,-15.41,8.22,0.0
1142.5,47.17,2.59,86.1,5.49,-23.03,8.23,-0.0
1143.0,36.95,2.6,76.19,5.74,-29.52,8.23,0.0
1143.5,32.45,2.58,71.02,5.55,-33.37,8.22,0.01
1144.0,38.63,2.53,69.48,4.86,-33.86,8.23,0.02
1144.5,46.59,2.48,76.31,4.03,-31.19,8.23,0.01
1145.0,48.87,2.46,81.26,3.34,-27.27,8.23,0.01
1145.5,55.52,2.45,82.72,2.88,-25.79,8.22,0.01
1146.0,62.51,2.44,83.83,2.62,-28.68,8.22,0.01
1146.5,55.96,2.44,85.54,2.5,-33.51,8.23,0.01
1147.0,40.29,2.46,85.1,2.46,-37.6,8.23,0.01
1147.5,28.95,2.51,82.21,2.52,-40.52,8.23,0.01
1148.0,22.89,2.55,79.99,2.71,-42.56,8.23,0.01
1148.5,20.9,2.57,74.94,3.05,-44.05,8.23,-0.0
1149.0,23.16,2.57,68.97,3.54,-45.19,8.23,-0.0
1149.5,25.12,2.56,67.23,4.14,-45.97,8.23,0.0
1150.0,25.22,2.57,67.73,4.67,-46.34,8.23,0.02
1150.5,25.06,2.58,64.77,4.99,-46.21,8.23,0.02
1151.0,28.1,2.58,60.91,5.07,-45.54,8.23,0.01
1151.5,29.18,2.59,64.72,5.04,-44.07,8.23,-0.0
1152.0,28.0,2.59,80.9,5.07,-41.44,8.23,-0.01
1152.5,31.53,2.57,90.01,5.12,-37.56,8.23,-0.01
1153.0,35.09,2.54,89.71,5.07,-32.82,8.23,-0.0
1153.5,35.27,2.52,87.48,4.86,-27.64,8.23,0.0
1154.0,37.05,2.48,86.49,4.54,-22.15,8.66,0.0
1154.5,43.31,2.37,83.5,4.25,-17.08,9.23,0.01
1155.0,52.54,2.23,78.51,4.06,-13.79,9.8,0.04
1155.5,62.06,2.14,85.92,3.99,-12.64,11.37,0.14
1156.0,70.74,2.11,106.95,3.93,-12.61,10.7,0.25
1156.5,76.59,2.06,117.24,3.84,-12.46,10.0,0.29
1157.0,74.35,1.96,117.11,3.67,-11.29,8.34,0.26
1157.5,71.36,1.98,120.29,3.44,-8.77,8.33,0.29
1158.0,73.24,2.13,124.03,3.21,-5.23,8.33,0.31
1158.5,77.49,2.25,112.69,3.03,-1.26,8.38,0.21
1159.0,85.14,2.31,83.65,2.93,2.14,8.38,0.08
1159.5,97.66,2.35,68.65,2.9,4.12,8.37,0.03
1160.0,106.17,2.38,72.27,2.93,4.89,8.18,0.04
1160.5,113.1,2.41,77.17,3.03,5.05,8.13,0.07
1161.0,119.2,2.44,80.48,3.19,4.44,8.09,0.07
1161.5,111.87,2.46,70.56,3.42,2.12,8.09,0.04
1162.0,96.66,2.47,47.09,3.74,-2.58,8.09,0.02
1162.5,80.14,2.5,38.6,4.22,-9.3,8.09,0.02
1163.0,63.03,2.52,41.92,4.91,-16.89,8.09,0.01
1163.5,47.06,2.54,45.79,5.75,-23.63,8.09,0.01
1164.0,39.03,2.55,53.2,6.52,-28.22,8.09,0.01
1164.5,40.64,2.57,65.05,6.88,-31.04,8.08,0.02
1165.0,41.19,2.58,68.54,6.78,-33.35,8.08,0.02
1165.5,38.82,2.58,67.66,6.47,-35.87,8.08,0.01
1166.0,35.9,2.6,67.62,6.17,-37.96,8.08,0.01
1166.5,34.74,2.61,66.45,5.99,-39.12,8.08,0.01
1167.0,35.66,2.6,65.75,5.85,-39.23,8.08,0.01
1167.5,35.97,2.59,69.19,5.69,-38.64,8.08,0.01
1168.0,36.4,2.57,73.57,5.53,-38.41,8.08,0.0
1168.5,35.63,2.56,76.72,5.42,-38.87,8.08,0.0
1169.0,34.67,2.55,76.88,5.4,-39.59,8.08,0.0
1169.5,35.08,2.52,74.72,5.43,-40.28,8.08,0.0
1170.0,36.43,2.48,71.97,5.48,-41.03,8.08,-0.0
1170.5,38.24,2.47,69.8,5.55,-41.91,8.08,0.0
1171.0,39.71,2.49,69.87,5.63,-42.67,8.08,0.01
1171.5,39.55,2.52,75.95,5.74,-42.81,8.08,0.01
1172.0,36.62,2.55,86.1,5.84,-42.52,8.08,0.01
1172.5,34.52,2.54,92.8,5.9,-42.36,8.11,0.01
1173.0,37.19,2.52,92.87,5.87,-42.38,8.11,0.02
1173.5,38.12,2.49,85.13,5.77,-42.78,8.1,0.02
1174.0,34.48,2.48,75.18,5.71,-43.63,8.1,0.02
1174.5,31.98,2.47,70.91,5.71,-44.26,8.1,0.02
1175.0,35.8,2.48,72.79,5.74,-44.05,8.1,0.02
1175.5,39.42,2.49,73.13,5.81,-43.19,8.1,0.02
1176.0,40.8,2.5,71.61,5.84,-42.36,8.1,0.02
1176.5,39.15,2.5,71.62,5.81,-41.94,8.1,0.02
1177.0,34.86,2.5,72.53,5.75,-42.0,8.1,0.01
1177.5,33.25,2.5,72.89,5.73,-42.31,8.1,0.0
1178.0,35.47,2.49,74.11,5.71,-42.41,8.1,-0.0
1178.5,41.6,2.48,73.97,5.67,-42.27,8.1,-0.0
1179.0,46.93,2.48,72.38,5.62,-42.29,8.15,0.0
1179.5,46.45,2.5,71.11,5.57,-42.47,8.15,0.01
1180.0,42.76,2.51,70.7,5.53,-42.48,8.15,0.02
1180.5,40.51,2.5,70.81,5.48,-42.3,8.15,0.02
1181.0,39.0,2.51,71.07,5.39,-42.07,8.15,0.02
1181.5,34.79,2.52,71.59,5.27,-41.73,8.15,0.02
1182.0,32.43,2.54,72.6,5.18,-41.16,8.15,0.01
1182.5,35.44,2.53,72.54,5.14,-40.6,8.15,0.0
1183.0,36.07,2.51,71.52,5.14,-40.46,8.15,-0.0
1183.5,34.75,2.47,71.34,5.18,-40.58,8.15,-0.0
1184.0,36.52,2.45,72.67,5.23,-40.54,8.15,0.0
1184.5,40.1,2.45,73.49,5.28,-40.21,8.15,0.01
1185.0,44.5,2.46,73.38,5.33,-39.78,8.15,0.01
1185.5,48.16,2.48,72.75,5.34,-39.53,8.15,0.02
1186.0,51.86,2.51,72.41,5.31,-39.57,8.15,0.02
1186.5,50.05,2.52,73.1,5.27,-39.57,8.15,0.02
1187.0,40.72,2.52,73.74,5.2,-39.11,8.15,0.01
1187.5,35.7,2.49,73.98,5.15,-38.22,8.15,0.0
1188.0,35.3,2.47,73.82,5.09,-37.31,8.15,0.0
1188.5,37.92,2.47,73.78,5.01,-36.63,8.15,0.02
1189.0,42.95,2.48,74.76,4.91,-36.12,8.15,0.03
1189.5,43.01,2.49,77.29,4.83,-35.62,8.15,0.03
1190.0,42.11,2.51,79.16,4.82,-34.91,8.15,0.03
1190.5,46.43,2.52,78.38,4.86,-33.78,8.15,0.02
1191.0,52.8,2.51,76.73,4.93,-32.22,8.15,0.01
1191.5,51.44,2.51,75.66,5.02,-30.62,8.15,0.01
1192.0,47.58,2.51,75.82,5.09,-29.36,8.15,0.01
1192.5,47.65,2.52,77.01,5.13,-28.46,8.15,0.02
1193.0,48.27,2.52,77.95,5.15,-27.93,8.15,0.02
1193.5,50.21,2.52,77.73,5.17,-27.62,8.15,0.02
1194.0,50.36,2.51,76.71,5.19,-27.41,8.15,0.02
1194.5,48.52,2.52,76.7,5.24,-27.31,8.15,0.01
1195.0,51.22,2.52,76.77,5.28,-27.12,8.18,0.01
1195.5,58.36,2.53,76.68,5.3,-26.74,8.18,0.0
1196.0,62.02,2.53,76.82,5.31,-26.45,8.18,0.0
1196.5,55.85,2.53,76.92,5.34,-26.35,8.18,0.0
1197.0,46.49,2.53,76.28,5.4,-26.24,8.18,0.0
1197.5,43.81,2.53,75.62,5.51,-25.8,8.18,0.0
1198.0,48.62,2.54,76.06,5.65,-24.83,8.18,0.0
1198.5,55.05,2.54,76.26,5.77,-23.26,8.18,0.0
1199.0,57.29,2.54,76.46,5.82,-21.38,8.18,0.0
1199.5,56.3,2.54,78.35,5.82,-19.73,8.2,0.0
1200.0,55.06,2.53,80.48,5.81,-18.51,8.22,-0.0
1200.5,55.74,2.53,81.3,5.83,-17.31,8.21,-0.01
1201.0,59.99,2.53,81.06,5.83,-15.63,8.22,-0.01
1201.5,65.08,2.53,79.23,5.75,-13.8,8.22,-0.01
1202.0,66.27,2.52,78.17,5.52,-12.37,8.22,-0.0
1202.5,64.76,2.52,79.21,5.2,-11.47,8.22,-0.0
1203.0,66.57,2.53,82.47,4.77,-10.46,8.22,0.0
1203.5,74.06,2.54,83.3,4.38,-9.58,8.22,0.0
1204.0,85.52,2.53,82.44,4.1,-8.57,8.22,0.0
1204.5,95.69,2.49,82.8,3.88,-7.08,8.22,-0.0
1205.0,110.1,2.44,85.74,3.67,-5.44,8.22,-0.0
1205.5,151.27,2.39,91.21,3.47,-3.43,8.22,0.0
1206.0,208.9,2.39,97.25,3.27,-0.68,8.22,0.02
1206.5,214.77,2.45,102.81,3.13,2.28,8.22,0.03
1207.0,154.23,2.49,104.73,3.06,4.62,8.22,0.02
1207.5,101.77,2.5,101.87,3.03,6.21,8.22,0.0
1208.0,88.44,2.5,99.2,3.03,6.97,8.22,-0.01
1208.5,83.85,2.48,97.28,3.01,7.1,8.23,-0.01
1209.0,78.72,2.47,98.49,2.97,6.93,8.23,0.0
1209.5,78.72,2.48,102.12,2.91,6.65,8.23,0.01
1210.0,76.26,2.5,103.12,2.87,6.44,8.23,0.02
1210.5,73.19,2.5,102.87,2.87,6.19,8.23,0.02
1211.0,76.66,2.49,102.26,2.91,6.06,8.22,0.01
1211.5,81.93,2.47,100.06,2.98,5.85,8.22,0.0
1212.0,87.03,2.45,98.26,3.01,5.52,8.22,0.01
1212.5,97.53,2.44,97.44,2.99,4.98,8.23,0.03
1213.0,109.95,2.46,99.47,2.92,4.53,8.23,0.08
1213.5,115.77,2.48,102.03,2.85,4.22,8.23,0.1
1214.0,112.43,2.46,97.8,2.82,3.57,8.23,0.07
1214.5,104.2,2.43,87.54,2.86,2.61,8.23,0.04
1215.0,95.57,2.43,81.49,2.98,1.63,8.23,0.04
1215.5,94.65,2.43,80.44,3.22,0.91,8.23,0.05
1216.0,97.74,2.44,81.55,3.61,0.39,8.22,0.06
1216.5,86.61,2.47,81.77,4.21,-0.27,8.23,0.07
1217.0,67.43,2.54,69.9,5.1,-1.33,8.23,0.09
1217.5,50.47,2.6,45.21,6.46,-2.88,8.23,0.07
1218.0,35.72,2.64,33.11,8.65,-4.8,8.23,0.03
1218.5,23.76,2.65,33.03,11.85,-6.71,8.23,0.0
1219.0,17.31,2.65,40.02,17.56,-8.35,8.23,-0.0
1219.5,17.66,2.66,52.73,24.9,-9.45,8.23,-0.01
1220.0,20.65,2.67,58.06,28.4,-10.12,8.23,-0.01
1220.5,21.72,2.67,57.88,25.53,-10.62,8.23,-0.02
1221.0,24.07,2.66,56.84,19.04,-10.82,8.23,-0.02
1221.5,28.97,2.65,55.3,13.73,-11.06,8.22,-0.02
1222.0,33.56,2.64,54.99,10.21,-10.82,8.23,-0.01
1222.5,40.96,2.63,61.65,7.81,-10.15,8.23,0.0
1223.0,52.77,2.6,77.41,6.29,-9.46,8.23,0.01
1223.5,65.02,2.55,89.19,5.12,-9.38,8.23,0.01
1224.0,78.28,2.47,95.78,4.27,-9.78,8.22,0.03
1224.5,90.46,2.39,95.8,3.63,-9.56,8.15,0.08
1225.0,98.85,2.4,93.86,3.19,-7.59,8.15,0.18
1225.5,104.82,2.45,106.23,2.89,-4.48,8.15,0.24
1226.0,111.77,2.48,129.32,2.73,-2.08,8.15,0.24
1226.5,116.3,2.5,127.96,2.72,-1.5,8.15,0.2
1227.0,116.31,2.47,110.63,2.87,-2.8,8.15,0.11
1227.5,112.2,2.42,102.31,3.2,-5.72,8.15,0.06
1228.0,105.07,2.43,100.1,3.76,-10.11,8.15,0.08
1228.5,90.22,2.5,98.05,4.64,-15.09,8.15,0.14
1229.0,71.7,2.57,96.89,5.87,-19.09,8.15,0.13
1229.5,55.93,2.6,88.2,7.6,-20.7,8.15,0.06
1230.0,44.84,2.65,69.03,9.67,-20.62,8.15,0.01
1230.5,36.3,2.68,64.02,11.53,-19.92,8.15,0.0
1231.0,29.51,2.67,74.53,12.24,-18.75,8.15,-0.0
1231.5,27.93,2.65,78.75,11.73,-17.06,8.15,-0.0
1232.0,30.61,2.62,79.68,10.34,-14.66,8.15,-0.0
1232.5,38.22,2.59,82.98,8.87,-11.5,8.15,0.0
1233.0,54.52,2.57,81.47,7.66,-8.43,8.15,0.0
1233.5,69.93,2.55,77.61,6.77,-6.53,8.15,0.0
1234.0,78.74,2.55,76.35,6.11,-5.42,8.15,0.01
1234.5,79.44,2.53,77.79,5.61,-4.61,8.15,0.01
1235.0,75.6,2.49,79.33,5.15,-4.42,8.15,0.01
1235.5,77.33,2.47,83.01,4.82,-4.55,8.15,0.02
1236.0,81.25,2.47,92.43,4.63,-4.43,8.15,0.03
1236.5,82.61,2.48,102.49,4.63,-3.86,8.15,0.03
1237.0,82.26,2.48,105.11,4.84,-2.69,8.15,0.02
1237.5,83.87,2.48,103.1,5.23,-1.33,8.15,0.02
1238.0,84.97,2.5,100.74,5.73,-0.86,8.15,0.03
1238.5,77.77,2.55,99.82,6.37,-1.53,8.15,0.04
1239.0,60.73,2.59,100.04,7.1,-2.65,8.15,0.03
1239.5,45.26,2.62,96.2,8.11,-3.35,8.15,0.03
1240.0,38.72,2.63,88.01,9.29,-3.49,8.15,0.01
1240.5,37.73,2.63,79.77,10.15,-3.27,8.15,0.0
1241.0,39.11,2.63,75.87,10.1,-2.81,8.15,0.0
1241.5,43.86,2.62,77.92,9.24,-1.99,8.15,-0.0
1242.0,55.69,2.6,78.31,8.14,-0.93,8.15,0.0
1242.5,68.97,2.59,76.55,7.21,-0.23,8.15,0.02
1243.0,75.94,2.59,75.24,6.35,-0.36,8.15,0.03
1243.5,76.8,2.6,76.24,5.73,-0.8,8.15,0.04
1244.0,78.15,2.61,80.27,5.3,-1.06,8.15,0.04
1244.5,76.84,2.61,84.7,5.11,-1.45,8.15,0.03
1245.0,70.79,2.61,87.48,5.11,-1.23,8.15,0.02
1245.5,66.27,2.6,88.36,5.23,-0.41,8.15,0.01
1246.0,65.33,2.59,86.71,5.37,0.1,8.15,0.01
1246.5,65.77,2.57,82.85,5.44,-0.03,8.15,0.0
1247.0,66.03,2.56,79.14,5.39,-0.3,8.15,-0.01
1247.5,65.67,2.56,77.52,5.27,0.12,8.15,-0.01
1248.0,70.53,2.57,78.44,5.11,0.93,8.15,-0.01
1248.5,78.34,2.58,81.71,5.0,1.74,8.15,-0.01
1249.0,88.27,2.59,85.24,4.97,2.45,8.15,-0.01
1249.5,102.28,2.6,86.64,5.03,3.13,8.15,-0.0
1250.0,116.56,2.59,87.2,5.14,3.68,8.15,0.0
1250.5,120.0,2.57,87.84,5.25,3.74,8.15,0.0
1251.0,106.68,2.56,88.03,5.29,3.26,8.15,0.0
1251.5,84.84,2.56,87.4,5.22,2.4,8.15,0.0
1252.0,68.1,2.56,85.99,5.07,1.44,8.15,-0.0
1252.5,62.45,2.55,83.94,4.81,1.39,8.15,-0.01
1253.0,66.65,2.52,84.1,4.5,2.41,8.15,-0.01
1253.5,77.31,2.5,91.48,4.19,3.34,8.15,-0.01
1254.0,83.69,2.49,105.34,3.96,3.91,8.15,-0.0
1254.5,85.08,2.49,112.49,3.9,4.24,8.15,-0.0
1255.0,84.54,2.49,112.24,4.0,4.27,8.15,0.0
1255.5,88.79,2.5,104.88,4.27,3.58,8.15,0.01
1256.0,91.3,2.53,90.85,4.71,1.3,8.15,0.02
1256.5,83.63,2.58,83.35,5.38,-2.77,8.15,0.02
1257.0,68.64,2.63,79.59,6.41,-7.65,8.15,0.01
1257.5,53.64,2.64,73.54,8.07,-12.03,8.15,0.0
1258.0,42.91,2.65,66.19,10.72,-15.23,8.15,-0.0
1258.5,37.8,2.65,61.47,14.31,-17.16,8.15,-0.0
1259.0,37.95,2.65,59.46,17.95,-17.97,8.15,0.0
1259.5,41.37,2.65,59.09,20.04,-17.76,8.15,0.02
1260.0,40.96,2.67,59.25,19.17,-16.76,8.15,0.04
1260.5,34.72,2.69,58.8,16.12,-15.42,8.15,0.04
1261.0,30.4,2.67,58.51,12.78,-13.53,8.15,0.03
1261.5,31.0,2.64,59.36,10.0,-10.82,8.15,0.01
1262.0,35.13,2.62,61.29,7.77,-7.22,8.15,0.01
1262.5,40.38,2.61,62.84,6.27,-3.11,8.17,0.01
1263.0,46.37,2.58,66.35,5.2,0.83,8.18,0.02
1263.5,54.51,2.54,72.58,4.45,3.76,8.19,0.03
1264.0,62.6,2.5,77.01,3.85,5.39,8.19,0.05
1264.5,66.3,2.48,82.01,3.43,6.16,8.19,0.06
1265.0,67.98,2.48,89.19,3.17,6.2,8.2,0.06
1265.5,69.05,2.48,94.71,3.04,5.43,8.2,0.08
1266.0,75.29,2.52,97.16,2.99,4.24,8.2,0.11
1266.5,83.11,2.54,98.89,2.99,2.93,8.21,0.09
1267.0,82.06,2.52,98.93,3.01,1.53,8.23,0.04
1267.5,79.53,2.5,93.63,3.1,0.36,8.23,0.0
1268.0,78.12,2.49,84.51,3.29,-0.43,8.23,-0.01
1268.5,73.44,2.5,83.8,3.6,-1.04,8.23,-0.0
1269.0,73.45,2.51,89.27,4.05,-2.11,8.23,0.0
1269.5,76.65,2.53,91.31,4.63,-4.3,8.23,0.0
1270.0,74.35,2.56,91.0,5.29,-7.43,8.23,0.0
1270.5,64.12,2.6,85.61,6.33,-10.21,8.23,0.0
1271.0,46.64,2.63,74.23,7.88,-11.42,8.23,-0.0
1271.5,37.64,2.65,66.49,10.42,-11.14,8.23,-0.01
1272.0,39.27,2.65,62.73,14.37,-10.18,8.23,-0.01
1272.5,38.09,2.66,60.31,18.33,-8.98,8.22,-0.01
1273.0,37.7,2.66,56.86,18.94,-7.61,8.22,-0.01
1273.5,39.2,2.66,50.84,15.54,-5.9,8.22,-0.01
1274.0,38.38,2.66,46.66,11.8,-3.63,8.23,-0.01
1274.5,38.04,2.64,51.42,9.16,-1.02,8.23,-0.0
1275.0,37.65,2.62,66.27,7.03,1.27,8.23,0.0
1275.5,38.57,2.57,75.26,5.48,3.16,8.22,0.01
1276.0,45.31,2.53,79.03,4.34,4.74,8.22,0.04
1276.5,54.89,2.52,83.28,3.56,5.92,8.23,0.08
1277.0,59.35,2.51,92.5,3.07,6.73,8.23,0.09
1277.5,64.41,2.46,108.35,2.79,6.99,8.23,0.06
1278.0,80.56,2.38,114.37,2.66,6.39,8.53,0.03
1278.5,96.27,2.31,113.77,2.6,5.19,8.45,0.06
1279.0,103.99,2.3,109.08,2.6,4.02,8.37,0.15
1279.5,105.2,2.32,103.83,2.64,2.95,8.23,0.23
1280.0,97.78,2.3,100.32,2.73,1.34,8.26,0.19
1280.5,89.51,2.18,101.87,2.87,-1.92,8.3,0.08
1281.0,82.45,2.03,106.42,3.0,-6.58,8.18,0.03
1281.5,73.2,1.96,111.47,3.03,-10.58,8.18,0.07
1282.0,63.51,2.06,111.39,2.98,-12.44,8.15,0.14
1282.5,59.89,2.21,104.96,2.87,-12.61,8.15,0.14
1283.0,62.36,2.32,99.74,2.75,-12.91,8.15,0.09
